epoch,train_loss,val_loss,train_acc,val_acc,lr,phase
35,1.5827104510201349,1.3003453424102382,51.11884038511724,65.50571189746448,0.009439426092011883,STD
36,1.5909836207495796,1.2952151769085933,50.809931563170196,65.71468375592087,0.009407592573123366,STD
37,1.580238520304362,1.3106548587481182,51.25859950338215,65.9375870716077,0.00937493673819092,STD
38,1.5775441731346977,1.299359653079719,51.51388744315935,65.99331290052939,0.009341464679750675,STD
39,1.570269676844279,1.2819889909342717,51.924962978295014,66.41125661744219,0.009307182642620006,STD
40,1.5737409581078423,1.2843344389346607,51.692002075956495,66.55057118974645,0.00927209702273245,STD
41,1.5783527792824639,1.2881657753074378,51.54740572301723,66.4251880746726,0.009236214365944424,STD
42,1.559124976264106,1.2835160232426828,52.255506737387535,66.60629701866816,0.009199541366813987,STD
43,1.582265821562873,1.3063837519863195,51.54650723250809,65.75647812761216,0.009162084867351846,STD
44,1.548001029756334,1.2823677910001654,52.974466842091275,66.43911953190303,0.009123851855744849,STD
45,1.5500020202000935,1.2812652943427103,53.05948021738336,67.1078294789635,0.009084849465052216,STD
46,1.5386477369732328,1.2713447380484195,53.55943601118285,67.09389802173307,0.009045084971874744,STD
47,1.5831628020604451,1.2746844960932147,51.23092548341041,66.81526887712455,0.009004565794997215,STD
48,1.5514889976713393,1.2887994772509526,53.09228332728511,66.81526887712455,0.008963299494004298,STD
49,1.5569691610336305,1.2667119848100763,52.300481121619065,67.1078294789635,0.008921293767870164,STD
50,1.5379507027732002,1.3002892439825493,53.71399254740145,66.70381721928113,0.008878556453522106,STD
51,1.5557927873399522,1.268078717223385,52.593337955972316,67.35859570911117,0.00883509552437842,STD
52,1.5305753321117825,1.2590118646621704,53.83164257281669,67.67901922541098,0.008790919088860821,STD
53,1.577899997499254,1.2728767049940009,51.86454699986782,67.41432153803288,0.00874603538888166,STD
54,1.5513038190205892,1.2685775484955102,52.85339338931583,67.69295068264141,0.008700452798306266,STD
55,1.5543416410022313,1.2593054102178205,52.711043289782076,67.56756756756756,0.008654179821390627,STD
56,1.5255987395180597,1.241422218188905,54.426915902807956,67.48397882418502,0.008607225091194786,STD
57,1.5506805494096545,1.273172194497627,53.09418916282828,67.4282529952633,0.008559597367972176,STD
58,1.52516425397661,1.2712811597606593,54.78747793865357,67.83226525494567,0.008511305537535242,STD
59,1.5359412574768065,1.2836177547772725,54.16327326142772,67.80440234048481,0.008462358609597634,STD
60,1.5179055749045478,1.263162608732257,54.989824944728056,68.5845639453887,0.008412765716093276,STD
61,1.5275219996770224,1.2508281040609928,54.26576775510997,68.26414042908888,0.008362536109472641,STD
62,1.5464713107215033,1.2766927522525453,53.266321534527506,68.02730565617163,0.008311679160976543,STD
63,1.5038762134975858,1.256858437730555,55.59057721444705,67.92978545555866,0.008260204358887756,STD
64,1.5299638393190171,1.2723689110655534,54.120897649929546,67.99944274171078,0.00820812130676081,STD
65,1.5215997579362657,1.2536029920243381,54.478958115765785,68.15268877124547,0.00815543972163027,STD
66,1.5305921204884847,1.2601412691568072,54.083808448577464,68.8074672610755,0.008102169432197846,STD
67,1.5296723063786823,1.2673691688922413,54.154149804613475,68.26414042908888,0.008048320376998677,STD
68,1.5220590146382649,1.2590406087406896,54.48937549016977,68.25020897185846,0.007993902602547117,STD
69,1.5140850835376316,1.2613100723216408,55.07088883276356,67.92978545555866,0.00793892626146237,STD
70,1.4922732904222276,1.244829693384338,56.02223777162711,68.82139871830593,0.007883401610574341,STD
71,1.5194126394059924,1.2598174454873068,54.62286377896687,69.08609640568403,0.007827339009010033,STD
72,1.4970027044084337,1.277770459651947,55.85076942028436,68.61242685984953,0.007770748916260878,STD
73,1.5427071497175429,1.2814024310362966,53.54056678390127,68.97464474784063,0.007713641890231312,STD
74,1.5220432000690036,1.2509361986528362,54.541633628712844,68.36166062970187,0.0076560285852690195,STD
75,1.512395830154419,1.261853417806458,55.41447028385253,68.73780997492338,0.00759791975017717,STD
76,1.4963122897677952,1.242824951807658,55.86703483426898,69.4343828364447,0.007539326226209032,STD
77,1.4827082003487482,1.2488856765261866,56.76978145304569,69.03037057676232,0.007480258945045343,STD
78,1.5033300669987997,1.2526706143429405,55.67807401920772,68.68208414600167,0.007420728926754805,STD
79,1.4838106144799126,1.2464669367723298,56.94106973798956,68.97464474784063,0.007360747277738096,STD
80,1.4987087329228719,1.2489625560609918,55.65641989194709,68.89105600445806,0.007300325188655764,STD
81,1.49095508840349,1.2616621663695888,56.310317561334294,69.05823349122318,0.007239473932340413,STD
82,1.5052975294325086,1.2434468645798533,55.646622167905186,69.61549178044024,0.0071782048616935495,STD
83,1.4761212094624838,1.2487631827070003,57.138688657954745,69.85232655335749,0.007116529407567491,STD
84,1.494434429804484,1.2440858985248364,56.08210060239332,69.40651992198384,0.0070544590766327435,STD
85,1.5054308038287694,1.2666898296590436,55.53485213670091,68.76567288938423,0.00699200544923121,STD
86,1.5000849193996852,1.2341684385349876,55.91752646718329,69.53190303705767,0.00692918017721568,STD
87,1.5014668729570178,1.2412118587577552,55.72376849232426,68.72387851769295,0.006865994981775959,STD
88,1.4955201223161485,1.255466878414154,56.11297599609002,69.42045137921427,0.006802461651252077,STD
89,1.4890124527613322,1.272023035768877,56.31003789255191,69.00250766230148,0.006738592038934945,STD
90,1.4875585831536187,1.2515711094203747,56.50164665252801,69.55976595151853,0.006674398060854934,STD
91,1.4886973884370591,1.2497448858461881,56.56585115538405,69.10002786291446,0.0066098916935586945,STD
92,1.4925903839535184,1.2422422442519874,56.374814263086435,69.69908052382279,0.00654508497187474,STD
93,1.4727499061160618,1.2386388214010942,57.38184300175219,69.96377821120089,0.006479989986668121,STD
94,1.488434869448344,1.249287698352546,56.862084435257756,69.4343828364447,0.0064146188825846525,STD
95,1.4931209813223945,1.2294715695213854,56.33424684128731,70.22847589857899,0.006348983855785124,STD
96,1.4836561806996664,1.2406485457169383,56.64250795864991,69.5458344942881,0.006283097151669872,STD
97,1.4915143447452122,1.2356892750974287,56.19097260757472,70.00557258289217,0.0062169710625941815,STD
98,1.458891970316569,1.2490397147965013,57.92964839299821,69.69908052382279,0.006150617925574935,STD
99,1.4783536609013874,1.2396538550393623,56.957236403596866,70.31206464196156,0.0060840501199889065,STD
100,1.4500985320409139,1.234699061042384,58.35043962226079,69.35079409306213,0.006017280065263171,STD
101,1.4611185365253025,1.2385569884065997,57.869026158836036,70.20061298411814,0.005950320218558038,STD
102,1.4803295776579115,1.2327892466595298,56.663985124958266,70.20061298411814,0.00588318307244294,STD
103,1.451941768858168,1.2359254663450676,58.290071858174514,70.03343549735303,0.005815881152565714,STD
104,1.4810983143912422,1.2329544414553726,56.9698020710408,70.52103650041795,0.005748427015315723,STD
105,1.4724818611145019,1.2483307572833278,57.45955530965185,69.86625801058791,0.005680833245481234,STD
106,1.4399680587980481,1.2330015280790496,59.050946299103735,69.53190303705767,0.005613112453901494,STD
107,1.4395817020204331,1.222285086648506,59.103263471383706,70.04736695458345,0.00554527727511395,STD
108,1.47951590485043,1.236480190042864,56.98980018552854,70.66035107272221,0.0054773403649970515,STD
109,1.453447906176249,1.2295860836380406,58.48785371453584,70.82752855948732,0.005409314398409066,STD
110,1.4621370082431369,1.2328174323366399,57.989502923590294,70.32599609919198,0.005341212066823356,STD
111,1.457511387930976,1.2405590101292259,58.10719819404767,70.79966564502647,0.00527304607596055,STD
112,1.4287645970450507,1.2200984536555775,59.504971130726695,70.29813318473113,0.005204829143418072,STD
113,1.4636216431193882,1.2379814386367798,57.86614552720697,70.14488715519643,0.00513657399629743,STD
114,1.4537246423297459,1.2147756292108904,58.28502635968617,71.00863750348286,0.005068293368829756,STD
115,1.4455992401970756,1.2240752964689021,58.82751374374225,70.92504876010031,0.005,STD
116,1.4592312240600587,1.238928849237007,58.44578770470933,70.71607690164392,0.004931706631170245,STD
117,1.444857686890496,1.2383762744435094,59.270913145098795,70.68821398718306,0.004863426003702571,STD
118,1.4655480771594578,1.2424219072910778,58.01738004180777,70.66035107272221,0.00479517085658193,STD
119,1.444461543560028,1.214493711789449,58.91201401279372,70.980774589022,0.004726953924039451,STD
120,1.417186343934801,1.211514923656196,60.053902328779344,70.7578712733352,0.004658787933176646,STD
121,1.4543483055962456,1.2154779402833236,58.6409712644659,70.68821398718306,0.004590685601590936,STD
122,1.4395281828774347,1.22458160969249,59.45220040259246,70.67428252995263,0.0045226596350029504,STD
123,1.4272781758838229,1.2304677639091224,60.00605779226512,70.73000835887434,0.004454722724886052,STD
124,1.4373977989620632,1.242379315066756,59.58968888215043,71.00863750348286,0.004386887546098509,STD
125,1.4197956498463948,1.2301628066782366,60.56129591926356,70.53496795764838,0.004319166754518769,STD
126,1.422913817829556,1.2065693934758503,59.7971333297031,71.02256896071329,0.004251572984684279,STD
127,1.4404336166381837,1.2329610115603398,59.24054460672916,70.95291167456116,0.00418411884743429,STD
128,1.4064361259672378,1.2228969115959971,60.93816672056269,70.68821398718306,0.004116816927557064,STD
129,1.4308149117893643,1.220842272566076,59.7833656127224,70.84146001671775,0.004049679781441965,STD
130,1.437086124949985,1.251518213958071,59.3299403603008,70.6046252438005,0.003982719934736832,STD
131,1.439305641386244,1.2256782054901123,59.333454679935606,70.50710504318752,0.003915949880011096,STD
132,1.403265468014611,1.203956129258139,61.170265078530555,71.00863750348286,0.0038493820744250687,STD
133,1.4308671572473315,1.2225551584310699,59.40925492644368,71.28726664809139,0.0037830289374058217,STD
134,1.4099582695961,1.214541168589341,61.02548501158192,70.980774589022,0.0037169028483301325,STD
135,1.4294174077775743,1.2159076887264586,59.718764077819934,71.05043187517414,0.00365101614421488,STD
136,1.4188660261366102,1.206144878738805,60.339794995028264,71.38478684870438,0.00358538111741535,STD
137,1.446112859249115,1.200878804190117,58.762503470548815,71.31512956255224,0.003520010013331883,STD
138,1.4224260510338678,1.2260132724778694,60.3506091588447,71.41264976316523,0.003454915028125264,STD
139,1.4283641115824381,1.2046962307210554,59.79826950228949,71.63555307885204,0.003390108306441309,STD
140,1.4103314317597284,1.1960875935721815,60.70887843560973,71.27333519086096,0.0033256019391450713,STD
141,1.417867058912913,1.2217791059560943,60.423114307579176,70.74393981610477,0.003261407961065058,STD
142,1.441501595709059,1.218439613517962,59.295708515779815,71.55196433546949,0.0031975383487479266,STD
143,1.4148421091503567,1.2112784636648077,60.54577396574518,70.78573418779604,0.0031340050182240443,STD
144,1.4144255956013998,1.2187099676383168,60.81999612222144,71.41264976316523,0.0030708198227843236,STD
145,1.4308566840489705,1.2374072629108763,59.70188506055221,70.59069378657007,0.0030079945507687934,STD
146,1.42133320040173,1.214292953934586,60.42185841371084,71.53803287823906,0.002945540923367261,STD
147,1.432124887837304,1.2353330066329555,59.89282615884499,71.18974644747841,0.0028834705924325123,STD
148,1.4066450715065002,1.220139181404783,60.808098957363434,71.10615770409585,0.002821795138306455,STD
149,1.3808788418769837,1.2232109339613664,62.27020886714649,71.80273056561717,0.002760526067659592,STD
150,1.4063501829571194,1.2226724258640356,61.026478821636196,71.6634159933129,0.00269967481134424,STD
151,1.4338499005635579,1.2115288366351211,59.64945009237087,71.41264976316523,0.0026392527222619086,STD
152,1.4122539167933994,1.241539546272211,61.01135160491823,71.12008916132628,0.002579271073245198,STD
153,1.4434535267617967,1.2333293619908785,59.1844378853023,71.56589579269992,0.00251974105495466,STD
154,1.3864634394645692,1.2199347301533348,61.85292233449882,71.80273056561717,0.00246067377379097,STD
155,1.4247870201534696,1.2166027562660084,59.921459317126846,71.96990805238228,0.002402080249822834,STD
156,1.3924002771907382,1.2106002025436937,61.90599820091778,71.3987183059348,0.0023439714147309846,STD
157,1.415756378173828,1.2075776886521725,60.673859849534914,71.95597659515185,0.002286358109768693,STD
158,1.3677721881866456,1.2178417235090022,63.21251962529301,71.76093619392589,0.002229251083739127,STD
159,1.3973706719610426,1.2284973012773615,61.86365074123571,71.6634159933129,0.002172660990989971,STD
160,1.3701761272218493,1.2130470631415384,63.14081970103968,71.56589579269992,0.002116598389425665,STD
161,1.4390102002355787,1.218226774742729,59.7459534033193,71.70521036500418,0.002061073738537635,STD
162,1.4147578724225363,1.1998200782558375,60.76921596178984,71.37085539147395,0.0020060973974528875,STD
163,1.386614048745897,1.2179418655863978,62.00491953579701,71.3429924770131,0.0019516796230013274,STD
164,1.3915248984760709,1.2014643340780025,61.99153548448745,71.98383950961271,0.0018978305678021613,STD
165,1.4030406472418044,1.2203948832394784,61.40343536039715,71.91418222346057,0.0018445602783697375,STD
166,1.3590827390882705,1.215214212735494,63.634411552405524,71.76093619392589,0.0017918786932391941,STD
167,1.388484406736162,1.2180679754207009,61.99026668105486,71.77486765115631,0.001739795641112248,STD
168,1.3966281387541029,1.2241644493320532,61.87749159343116,71.46837559208693,0.0016883208390234615,STD
169,1.3782334028349983,1.2158989508946736,62.589954381027106,71.69127890777375,0.0016374638905273645,STD
170,1.3931492193539938,1.2086185028678493,62.13582309370695,72.29033156868208,0.0015872342839067309,STD
171,1.3856019202868144,1.2311677587659735,62.315261877084176,71.80273056561717,0.0015376413904023727,STD
172,1.3849134310086568,1.2019202677827132,62.55998944928111,71.96990805238228,0.001488694462464765,STD
173,1.402997491094801,1.2161650312574286,61.34617870320478,72.01170242407356,0.0014404026320278323,STD
174,1.3892201079262627,1.2230772459716128,62.083517480754054,71.57982724993035,0.001392774908805222,STD
175,1.3925540245903862,1.2033116294626605,61.974754543125435,71.84452493730845,0.0013458201786093814,STD
176,1.3775186710887486,1.2261135337645548,62.78297016643136,71.53803287823906,0.0012995472016937425,STD
177,1.3675234079360963,1.2156575363979005,63.158678712482185,71.99777096684313,0.0012539646111183454,STD
178,1.4059121444490221,1.1936097824782657,61.09323434762449,72.52716634159933,0.0012090809111391864,STD
179,1.3652438227335613,1.2208389430715327,63.29423422204971,71.90025076623014,0.0011649044756215858,STD
180,1.3813655151261224,1.2040000369674282,62.583628440920315,72.23460573976038,0.001121443546477902,STD
181,1.4076252783669365,1.2032577426810014,61.31514602584239,71.91418222346057,0.0010787062321298444,STD
182,1.3927557712131076,1.2181479366202104,62.28550008826367,72.15101699637782,0.0010367005059957095,STD
183,1.3408557722303602,1.2035047066839117,64.63053048761329,72.08135971022568,0.0009954342050027924,STD
184,1.3797455848587883,1.2094873524548715,62.95906721701392,72.15101699637782,0.0009549150281252637,STD
185,1.3976441242959765,1.2108374928173267,61.81784916020269,71.80273056561717,0.0009151505349477905,STD
186,1.3785987355973985,1.2121174251824094,62.89170697678563,71.88631930899972,0.0008761481442551587,STD
187,1.3474193353123134,1.1998718694636696,64.59430829886256,71.84452493730845,0.0008379151326481592,STD
188,1.3596161111195881,1.201222957226268,63.59081649956979,71.98383950961271,0.000800458633186018,STD
189,1.3756910938686795,1.191632448581227,62.74768883993198,72.1928113680691,0.0007637856340555826,STD
190,1.3867445068889195,1.2116643744602538,62.417314678102066,72.17887991083867,0.0007279029772675577,STD
191,1.364186973306868,1.223404069741567,63.495113993613714,71.8166620228476,0.0006928173573800011,STD
192,1.3823094129562379,1.2180672246113158,62.547078548985354,72.17887991083867,0.0006585353202493326,STD
193,1.3676248415311179,1.2207817372522856,63.76503074030686,72.20674282529953,0.0006250632618090883,STD
194,1.3572014880180359,1.2087743784251965,64.10054299472682,71.77486765115631,0.0005924074268766426,STD
195,1.3705314191182454,1.2023437232301946,63.24964971642908,71.98383950961271,0.0005605739079881243,STD
196,1.3641092353396946,1.2294176545059472,63.57503330715588,71.85845639453886,0.0005295686442617447,STD
197,1.398188088470035,1.210999704243844,61.79025613943733,71.91418222346057,0.0004993974202897465,STD
198,1.3680745143360562,1.1942732762872128,63.436416393362585,72.23460573976038,0.0004700658650591831,STD
199,1.3438358834054736,1.2248799142084623,64.48218558130925,72.05349679576484,0.00044157945090173326,STD
200,1.3864709997177125,1.2135018162560045,62.429053679263724,71.88631930899972,0.0004139434924727351,STD
201,1.3876932006412082,1.2135822103734601,62.39886644297726,71.99777096684313,0.00038716314575964117,STD
202,1.3757788104481168,1.2181315327945508,63.10030941425671,71.73307327946503,0.00036124340712007737,STD
203,1.3489430952072143,1.2020279095883954,64.45030473956086,72.01170242407356,0.00033618911234968265,STD
204,1.3684512011210124,1.198444502395496,63.385638946471936,72.3042630259125,0.00031200493577989894,STD
205,1.3795074346330432,1.1920241995861656,62.91596133912341,72.31819448314293,0.0002886953894058982,STD
206,1.3879974744055006,1.2279196036489386,62.4259578917965,71.77486765115631,0.00026626482204478126,STD
207,1.3427965013186136,1.1858454001577277,64.66562302650843,72.38785176929507,0.0002447174185242325,STD
208,1.3598996141221789,1.1974461831544574,63.56708910724169,72.22067428252996,0.00022405719890175994,STD
209,1.3562939672999912,1.1996964425371404,63.89732241979449,72.23460573976038,0.000204288017714684,STD
210,1.3681914689805772,1.2099858156421728,63.35894253568492,71.928113680691,0.00018541356326100391,STD
211,1.3922326768769158,1.2135929967227734,62.03542454833696,72.08135971022568,0.00016743735691127648,STD
212,1.3782701977094014,1.2041520873705547,63.07875632806561,72.03956533853442,0.00015036275245164387,STD
213,1.376223890516493,1.2180130387607373,62.828505994421114,71.90025076623014,0.00013419293545812293,STD
214,1.3458638781971402,1.2256504234514738,64.80699545843136,71.90025076623014,0.00011893092270227732,STD
215,1.372718264526791,1.2166216540754886,62.92512112439003,72.12315408191697,0.00010457956158838607,STD
216,1.3453967576556736,1.2037162968986912,64.48128589940238,72.12315408191697,9.11415296222074e-05,STD
217,1.363571536011166,1.2082301430534899,63.59121431395999,72.1928113680691,7.861933391144277e-05,STD
218,1.3819757419162326,1.2143079209745975,62.439701450571114,72.10922262468654,6.701531069799043e-05,STD
219,1.3885331463813781,1.1840408329378094,62.22058661693444,72.44357759821678,5.633162492207637e-05,STD
220,1.3651263173421224,1.2139804405078554,63.37821701397141,72.09529116745611,4.657026981834626e-05,STD
221,1.362563492986891,1.2125965628707618,63.61133818196453,72.08135971022568,3.773306654399236e-05,STD
222,1.3286123326089647,1.1943621123046206,65.45037896894094,72.29033156868208,2.9821663838982016e-05,STD
223,1.347914457850986,1.2025758791388126,64.17813327217007,72.22067428252996,2.2837537718455888e-05,STD
224,1.3631535818841722,1.2198620501317476,63.63030419997867,72.05349679576484,1.6781991197352143e-05,STD
225,1.3634052533573575,1.1938921610514324,63.378849594213655,72.4017832265255,1.1656154047304255e-05,STD
226,1.3725274475415548,1.2053777795088918,63.202378604510436,72.10922262468654,7.4609825858601485e-06,STD
227,1.3355774823824564,1.189450162544585,65.04672119577937,72.29033156868208,4.19725949806771e-06,STD
228,1.363202698495653,1.2153590467938207,63.451995720259774,72.03956533853442,1.8655936904465888e-06,STD
229,1.351386052502526,1.2077532557019017,64.15178661405088,72.02563388130399,4.6642017738962623e-07,STD
230,1.3218197411961026,1.1676390233792757,65.56747468891488,72.42964614098635,2.492674791563702e-05,SWA
231,1.3391044685575697,1.1675661708179272,64.80907734780077,72.47144051267763,9.591338382623488e-05,SWA
232,1.3766066246562534,1.1672473675326298,62.743342696946975,72.54109779882975,0.00020647766139327887,SWA
233,1.3615421154763963,1.1676934183689587,63.797540273612015,72.49930342713849,0.0003457967787818875,SWA
234,1.346413515938653,1.1672697098631608,64.48264857987363,72.48537196990806,0.0005002332100886947,SWA
235,1.356433588663737,1.167169071080392,64.0972541446844,72.4017832265255,0.0006546696413955021,SWA
236,1.3563913758595785,1.1673310263115062,64.08288555869709,72.4575090554472,0.0007939887587841107,SWA
237,1.3771040619744195,1.1678823724127652,62.84705328105801,72.4017832265255,0.0009045530363511548,SWA
238,1.3473928997251723,1.1678929558971471,64.66150347767345,72.35998885483421,0.0009755396722617527,SWA
239,1.3418965249591404,1.1681011078650492,64.68987932735546,72.27640011145166,0.001,SWA
240,1.357567052576277,1.1682251472222178,63.91160231075516,72.24853719699081,0.001,SWA
241,1.3997658705711364,1.1679209983139707,61.655898589657035,72.16494845360825,0.001,SWA
242,1.3758642241689893,1.1680722268004167,63.17858016307171,72.17887991083867,0.001,SWA
243,1.373706415494283,1.167983486986997,62.99947423099986,72.16494845360825,0.001,SWA
244,1.3987893862194485,1.1679073007483232,61.87901103454551,72.1928113680691,0.001,SWA
245,1.3582158041000367,1.168298343817393,64.14853430540441,72.26246865422124,0.001,SWA
246,1.3782691311836244,1.1681330109897412,62.8432230867993,72.33212594037336,0.001,SWA
247,1.3469578954908583,1.168461116782406,64.04796834723459,72.3042630259125,0.001,SWA
248,1.3958230921957229,1.1684191875290453,61.82530624031464,72.34605739760379,0.001,SWA
249,1.3559510434998405,1.168402463720556,63.90279432857386,72.33212594037336,0.001,SWA
250,1.3670144311587016,1.168604786981616,63.5160821012166,72.31819448314293,0.001,SWA
251,1.3631196347872416,1.1685637329754077,63.66702886220636,72.29033156868208,0.001,SWA
252,1.334142332871755,1.1685997519576758,64.86024488941503,72.22067428252996,0.001,SWA
253,1.3796447621451484,1.1685310685843753,62.76714501048569,72.27640011145166,0.001,SWA
254,1.3319424592124092,1.168449876601236,64.80504102792099,72.33212594037336,0.001,SWA
255,1.3725965815120273,1.1685793044274313,63.406451930314205,72.33212594037336,0.001,SWA
256,1.3729806690745883,1.1686083935854727,63.29439455168553,72.35998885483421,0.001,SWA
257,1.3575473480754428,1.1688514477328251,64.02109323014906,72.38785176929507,0.001,SWA
258,1.3946844900978936,1.1688965569462693,62.10939790134279,72.31819448314293,0.001,SWA
259,1.3670324765311348,1.1688116422870702,63.71979103929073,72.27640011145166,0.001,SWA
260,1.375755989551544,1.1689680020014446,62.983594847101664,72.27640011145166,0.001,SWA
261,1.3421770252121819,1.169117996567174,64.48238891021812,72.24853719699081,0.001,SWA
262,1.3411015685399372,1.1691209276517232,64.75129747402849,72.26246865422124,0.001,SWA
263,1.3546329204241434,1.1688523742190577,63.61347620125439,72.23460573976038,0.001,SWA
264,1.3845280657874213,1.1689214444997018,62.506353780658564,72.26246865422124,0.001,SWA
265,1.3879918326271905,1.1689969855442381,62.32258496930409,72.27640011145166,0.001,SWA
266,1.3573964081870185,1.1687346048522413,63.86130699431138,72.31819448314293,0.001,SWA
